name,stationID,evaNr,rl100Code,lat,lon
Reken-Maria Veen,3947,,,51.839266,7.098167
Remagen,5214,,,50.5770029,7.23026991
Remscheid Hbf,5217,,,51.177235,7.199983
Remscheid-Güldenwerth,5218,,,51.169198,7.16303
Remscheid-Lennep,5219,,,51.190724,7.252833
Remscheid-Lüttringhausen,5220,,,51.215323,7.242728
Renchen,5222,,,48.59266,8.007138
Rendsburg,5223,,,54.302262,9.671134
Renningen,5226,,,48.775121,8.93235
Renningen Süd,8111,,,48.762674,8.932027
Rentrisch,5228,,,49.25977,7.079065
Rentweinsdorf,5229,,,50.0600937,10.8142054
Rentwertshausen,5230,,,50.455159,10.432284
Rentzschmühle,5231,,,50.575007,12.157813
Rethen (Leine),5234,,,52.285807,9.819496
Retzbach-Zellingen,5235,,,49.905152,9.814214
Reurieth,5237,,,50.459791,10.653519
Reuterstadt Stavenhagen,5239,,,53.706919,12.9142
Reuth (b Erbendorf),5240,,,49.840039,12.118438
Reuth (b Plauen/Vogtl),5241,,,50.475859,11.954337
Reutlingen Hbf,5242,,,48.496079,9.209116
Reutlingen West,5243,,,48.492613,9.20185
Reutlingen-Betzingen,5244,,,48.49621,9.175442
Reutlingen-Sondelfingen,5245,,,48.515132,9.236915
Reußen,5238,,,51.503201,12.134346
Rhade,5246,,,51.75127,6.948091
Rheda-Wiedenbrück,5247,,,51.857023,8.28665
Rheinbach,5248,,,50.629213,6.947513
Rheinbach Römerkanal,8250,,,50.628284,6.967911
Rheinberg (Rheinl),5249,,,51.542382,6.591944
Rheinbrohl,5250,,,50.489493,7.333427
Rheine,5251,,,52.276299,7.434255
Rheine-Mesum,4080,,,52.223134,7.485613
Rheinfelden (Baden),5252,,,47.556923,7.784209
Rheinhausen,5253,,,51.393507,6.706484
Rheinhausen Ost,5254,,,51.401873,6.724108
Rheinsheim,5256,,,49.2290608,8.41564804
Rheinweiler,5257,,,47.709532,7.531643
Rheinzabern Alte Römerstraße,8204,,,49.109366,8.273057
Rheinzabern Bf,5258,,,49.119537,8.274166
Rheinzabern Rappengasse,8203,,,49.114836,8.273291
Rhens,5259,,,50.281519,7.620484
Rheydt Hbf,5260,,,51.163027,6.439564
Rheydt-Odenkirchen,5261,,,51.137847,6.446169
Rhöndorf,5263,,,50.657876,7.210214
Ribnitz-Damgarten Ost,5264,,,54.251016,12.487015
Ribnitz-Damgarten West,5265,,,54.239176,12.436965
Richen (b Eppingen),5266,,,49.167846,8.936554
Rickling,4815,,,53.999058,10.168318
Ried,5268,,,50.459238,9.769765
Riederau,5270,,,47.982581,11.097153
Riedlingen,5271,,,48.149576,9.4849804
Riedrode,5272,,,49.647488,8.49595
Riedstadt-Goddelau,2161,,,49.83323,8.489187
Riedstadt-Wolfskehlen,3608,,,49.853937,8.493098
Riegel-Malterdingen,5273,,,48.151969,7.77085
Riehen,5274,,,47.583157,7.652014
Riehen Niederholz,8309,,,47.569463,7.63347
Rieneck,5275,,,50.091664,9.664138
Riesa,5276,,,51.309654,13.287734
Rieschweiler,5277,,,49.2449941,7.50761032
Rieseby,5278,,,54.541358,9.820489
Rieste,5279,,,52.48472,8.010613
Riestedt,5280,,,51.484021,11.379856
Rietheim,8055,,,48.039008,8.782636
Rietschen,5282,,,51.3988375,14.7838426
Rimbach,5283,,,49.627348,8.757296
Rimbach Schulzentrum,8458,,,49.6223,8.75364
Ringleben-Gebesee,5285,,,51.104096,10.957993
Ringsheim/Europa-Park,5286,,,48.248726,7.773037
Rinkerode,5287,,,51.844383,7.689387
Rinnthal,5288,,,49.217075,7.927918
Rinteln,5289,,,52.198936,9.077815
Rissen,5291,,,53.583216,9.757057
Ritschenhausen,5292,,,50.512863,10.429506
Ritterhude,5293,,,53.183633,8.753889
Rockenhausen,5301,,,49.628385,7.81727
Rodalben,5303,,,49.2389492,7.63276756
Rodenbach (Dillkr),5304,,,50.773991,8.205263
Rodenbach bei Hanau,5305,,,50.1470706,9.01215255
Rodenkirchen (Oldb),5306,,,53.399841,8.454794
Rodewisch,5309,,,50.528653,12.395337
Rodgau-Dudenhofen,1372,,,50.010661,8.884482
Rodgau-Hainhausen,2479,,,50.0391366,8.87581587
Rodgau-Jügesheim,3066,,,50.0259563,8.87891918
Rodgau-Nieder Roden,4478,,,49.9969743,8.87007058
Rodgau-Rollwald,5330,,,49.987985,8.846545
Rodgau-Weiskirchen,6628,,,50.052573,8.877828
Rodheim v d Höhe,5311,,,50.267604,8.695803
Roding,5312,,,49.21448,12.51574
Rodleben,5313,,,51.897486,12.21729
Roggentin,5315,,,54.073494,12.213086
Rohr (Thür),5317,,,50.571588,10.515839
Rohrbach (Ilm),6874,,,48.606579,11.5733328
Rohrbach (Pfalz),5320,,,49.138017,8.14152
Rohrbach (Saar),5319,,,49.276737,7.157395
Rohrenfeld,5321,,,48.7213108,11.2586737
Roigheim,5325,,,49.360833,9.341831
Roisdorf,5326,,,50.753181,7.01614
Roitzsch (Bitterfeld),5327,,,51.5706549,12.2631884
Rolandseck,5328,,,50.6314263,7.20688105
Rollhofen,5329,,,49.543716,11.335524
Rommelshausen,5333,,,48.81554,9.319344
Rommerskirchen,5334,,,51.039933,6.69959
Ronneburg (Thür),5336,,,50.859555,12.18172
Ronnenberg (Han),5337,,,52.323073,9.651786
Ronshausen,5338,,,50.946016,9.854425
Rosbach (Sieg),5341,,,50.796768,7.608767
Rosbach v d Höhe,5342,,,50.2983387,8.70098412
Rosenau (b Grafenau),5344,,,48.874132,13.408466
Rosenberg (Baden),7766,,,49.457583,9.471425
Rosendahl-Holtwick,2879,,,51.998391,7.122568
Rosenheim,5348,,,47.850018,12.119202
Rosenheim Aicherpark,8256,,,47.851651,12.089467
Rostock Evershagen,1741,,,54.123552,12.068507
Rostock Hbf,5365,,,54.078246,12.131079
Rostock Holbeinplatz,5367,,,54.0933,12.099466
Rostock Kassebohm,5368,,,54.079425,12.163316
Rostock Lichtenhagen,3701,,,54.152403,12.070866
Rostock Lütten Klein,3869,,,54.138222,12.064985
Rostock Parkstraße,5369,,,54.085243,12.10789
Rostock Thierfelder Straße,7984,,,54.077877,12.09991
Rostock Torfbrücke,4813,,,54.241758,12.227735
Rostock-Bramow,5371,,,54.101746,12.090548
Rostock-Marienehe,5373,,,54.111774,12.080072
Rot-Malsch,5377,,,49.243385,8.65221
Rotenburg (Wümme),5380,,,53.112349,9.390098
Rotenburg an der Fulda,5379,,,50.997855,9.733344
Rotenburg an der Fulda-Lispenhausen,3747,,,50.990247,9.766787
Rotenhain,5381,,,50.601621,7.893375
Roth,5385,,,49.241287,11.082508
Rothenburg ob der Tauber,5393,,,49.37669,10.1907
Rothenburgsort,5394,,,53.538476,10.043953
Rothenbürg,5392,,,50.310565,11.773125
Rothenstein (Saale),5395,,,50.851148,11.609223
Rottenacker,5397,,,48.234844,9.694364
Rottenbach,5398,,,50.6894539,11.1699387
Rottenburg (Neckar),5399,,,48.47243,8.935548
Rottendorf,5400,,,49.7921878,10.0290799
Rottershausen,5401,,,50.166441,10.166333
Rottweil,5405,,,48.165304,8.639295
Rottweil Göllsdorf,7150,,,48.16001,8.651078
Rottweil Neufra,7152,,,48.126824,8.67042
Rottweil Saline,7151,,,48.14871,8.645609
Roßbach,8236,,,51.170649,11.77953
Roßbach (Pfalz),5355,,,49.572112,7.623254
Roßla,5357,,,51.462881,11.065487
Roßlau (Elbe),5358,,,51.884612,12.237262
Roßtal,5362,,,49.400694,10.898632
Roßtal-Wegbrücke,5363,,,49.3950184,10.8855978
Rudolstadt (Thür),5418,,,50.7179313,11.3388991
Rudolstadt-Schwarza,5419,,,50.691119,11.328199
Ruhland,5422,,,51.455319,13.870004
Rumeln,5430,,,51.398113,6.675979
Rummenohl,5431,,,51.277809,7.528306
Runkel,5434,,,50.4052986,8.15944076
Ruppertsgrün,5437,,,50.575023,12.176392
Rupprechtstegen,5438,,,49.597437,11.480483
Rutesheim,5443,,,48.790017,8.95955
Ruthenbeck,5444,,,53.545245,11.711168
Rätzlingen,5140,,,52.409035,11.123409
Röblingen am See,5296,,,51.462603,11.668535
Rödental,5307,,,50.288366,11.031308
Rödental Mitte,8056,,,50.295736,11.050672
Rödermark-Ober Roden,4615,,,49.973622,8.828961
Rödermark-Urberach,6372,,,49.975137,8.798159
Rödlitz-Hohndorf,5314,,,50.742252,12.654033
Röhrmoos,5323,,,48.333318,11.44477
Rönshausen,5339,,,50.4784605,9.74339783
Röntgental,5340,,,52.648798,13.513799
Röslau,5352,,,50.075097,11.994091
Rösrath,5353,,,50.901549,7.182662
Rösrath-Stümpen,5354,,,50.898665,7.15927
Rötenbach (Baden),5378,,,47.89283,8.290057
Rötgesbüttel,5384,,,52.4135257,10.5233145
Röthenbach (Allgäu),5387,,,47.620618,9.953543
Röthenbach (Oberpf),5388,,,49.623543,11.995583
Röthenbach (Pegnitz),5389,,,49.4794,11.231104
Röthenbach-Seespitze,5390,,,49.491524,11.26149
Röthenbach-Steinberg,5391,,,49.483365,11.2461671
Rövershagen,5406,,,54.175568,12.247446
Rövershagen Karls Erlebnisdorf (Purkshof),8375,,,54.16,12.2383
Rübenkamp,5408,,,53.605968,10.033083
Rückersbacher Schlucht,5409,,,50.019628,9.057186
Rückersdorf,5411,,,51.567358,13.574281
Rückersdorf (Mittelfr),5410,,,49.4910752,11.2312031
Rüdesheim (Rhein),5416,,,49.9769056,7.91457385
Rüdnitz,5417,,,52.717704,13.63634
Rülzheim Bf,5429,,,49.160871,8.290446
Rülzheim Freizeitzentrum,8202,,,49.15159,8.279365
Ründeroth,5432,,,50.995077,7.465132
Rüsselbach,5439,,,49.608738,11.231771
Rüsselsheim,5440,,,49.991639,8.413583
Rüsselsheim Opelwerk,5441,,,49.988,8.400373
Saal (Donau),5447,,,48.90242,11.933195
Saalfeld (Saale),5450,,,50.6502734,11.3745832
Saarbrücken Hbf,5451,,,49.241065,6.991021
Saarbrücken Ost,5453,,,49.230425,7.018788
Saarbrücken-Burbach,5454,,,49.242003,6.956526
Saarburg (Bz Trier),5456,,,49.606455,6.557034
Saarhölzbach,5457,,,49.516441,6.6075
Saarlouis Hbf,5458,,,49.32783,6.750169
Saarmund,5459,,,52.32346,13.139635
Saasen,5460,,,50.59408,8.881774
Sachsen (b Ansbach),5464,,,49.29299,10.661498
Sachsendorf (b Calbe),5465,,,51.870054,11.865517
Sachsenhausen (Nordb),5466,,,52.772269,13.251867
Sachsenheim,5468,,,48.961292,9.063158
Sagard,5469,,,54.524379,13.564956
Sagehorn,5470,,,53.082532,9.0100175
Salach,5471,,,48.689398,9.737183
Salem,5472,,,47.7577946,9.29726601
Sallach,5473,,,48.81127,12.360541
Salmtal,1293,,,49.921684,6.839254
Salzbergen,5476,,,52.32325,7.350526
Salzgitter Bad,5478,,,52.049824,10.372335
Salzgitter-Immendorf,5479,,,52.150101,10.441891
Salzgitter-Lebenstedt,5480,,,52.151155,10.33249
Salzgitter-Ringelheim,5481,,,52.038158,10.31483
Salzgitter-Thiede,5482,,,52.180553,10.493609
Salzgitter-Watenstedt,5483,,,52.150168,10.407398
Salzkotten,5484,,,51.672875,8.600489
Salzwedel,5487,,,52.858113,11.162035
Samtens,5490,,,54.354116,13.290177
Sand (Niederbay),5491,,,48.897143,12.672642
Sande,5495,,,53.489796,8.031519
Sandersleben (Anh),5499,,,51.679063,11.56002
Sandförde,5500,,,53.563981,13.971273
Sandhagen (b Bad Doberan),5501,,,54.052785,11.740909
Sandkrug,5502,,,53.054427,8.254993
Sandwehle,5504,,,54.325749,8.758482
Sangerhausen,5505,,,51.479891,11.294515
Sanitz (b Rostock),5506,,,54.07506,12.376588
Sanssouci,5507,,,51.353665,7.878844
Sarstedt,5510,,,52.2326,9.842592
Sassenroth,5511,,,50.771569,7.915248
Sassnitz,5513,,,54.516284,13.637909
Satzvey,5518,,,50.622789,6.71266
Sauerlach,5519,,,47.974061,11.654774
Saulgrub,5521,,,47.66609,11.025397
Saulheim,5522,,,49.873807,8.154249
Savignyplatz,5523,,,52.505093,13.319271
Schafbrücke,5529,,,49.22794,7.049237
Schaffhausen,5530,,,47.698282,8.632756
Schaftlach,5532,,,47.795471,11.684123
Schaidt (Pf),7200,,,49.061238,8.079776
Schalkau,5536,,,50.400554,11.001731
Schalkau-Mitte,8054,,,50.396618,11.008687
Schalksmühle,5537,,,51.240588,7.532751
Schallstadt,5538,,,47.955947,7.753888
Schandelah,5540,,,52.267226,10.685403
Scharbeutz,5541,,,54.018743,10.745762
Scharmede,5545,,,51.71179,8.64524
Scharstorf,5547,,,53.970079,12.245847
Scheeßel,5552,,,53.165825,9.496963
Scheidt (Saar),5554,,,49.244018,7.057083
Schelklingen,5556,,,48.371699,9.735267
Schemmerberg,5557,,,48.189232,9.829031
Schenkenzell,5558,,,48.308425,8.371887
Scheppach,7436,,,49.1616438,9.4342491
Scherfede,5559,,,51.524738,9.04794
Scheuerfeld (Sieg),5561,,,50.791939,7.837031
Scheven,5562,,,50.559662,6.59227
Schichauweg,5563,,,52.398837,13.389303
Schieder,5564,,,51.9224,9.152475
Schierbrok,5565,,,53.084709,8.579004
Schierstedt,5566,,,51.751526,11.521195
Schifferstadt,5567,,,49.39291,8.364945
Schifferstadt Süd,5568,,,49.3744796,8.37697327
Schiffweiler,5569,,,49.363371,7.12934
Schiltach,5570,,,48.2911742,8.33515495
Schiltach Mitte,5571,,,48.291284,8.344766
Schirgiswalde-Kirschau,5572,,,51.0795664,14.4267654
Schirnding,5573,,,50.0773,12.228749
Schkeuditz,5574,,,51.40239,12.222169
Schkeuditz West,8095,,,51.40291,12.195667
Schkopau,5576,,,51.3889934,11.9920975
Schladen (Harz),5579,,,52.022364,10.550134
Schladern (Sieg),5580,,,50.807006,7.592264
Schleife,5583,,,51.5354316,14.5321012
Schleswig,5588,,,54.499457,9.53814
Schliengen,5594,,,47.761598,7.568937
Schlierbach (Kr Schwalm-Eder),5595,,,50.968783,9.201445
Schliersee,5597,,,47.735581,11.859586
Schloß Holte,5598,,,51.9079683,8.61118913
Schluchsee,5600,,,47.816868,8.177126
Schlüchtern,5601,,,50.341177,9.510039
Schmalkalden,5603,,,50.720181,10.440504
Schmalkalden Fachhochschule,5605,,,50.716422,10.463487
Schmalnau,5606,,,50.456013,9.787847
Schmidtheim,5607,,,50.413239,6.552086
Schmiechen,5608,,,48.3627202,9.72075999
Schmiechen (Schwab),5609,,,48.213046,10.978087
Schmilka-Hirschmühle,5614,,,50.889918,14.228419
Schmölln (Oberlausitz),5617,,,51.119755,14.227957
Schmölln (Thür),5618,,,50.898319,12.354899
Schnabelwaid,5622,,,49.810453,11.59566
Schnaittach Markt,5623,,,49.556978,11.34444
Schneeberg (Mark),5626,,,52.164558,14.329917
Schnega,8010,,,52.869058,10.890386
Schnelldorf,5628,,,49.194325,10.178483
Schneverdingen,5629,,,53.11057,9.798868
Schney,5630,,,50.166202,11.073623
Schoden-Ockfen,5631,,,49.636377,6.58097
Schondorf (Bay),5644,,,48.052848,11.089847
Schongau,5661,,,47.812327,10.902459
Schonungen,5672,,,50.049204,10.304913
Schopfheim,5677,,,47.64797,7.822674
Schopfheim West,8046,,,47.645541,7.801715
Schopfheim-Schlattholz,8311,,,47.6539,7.8333
Schopfloch (b Freudenstadt),5678,,,48.453711,8.547754
Schopp,5680,,,49.358867,7.687317
Schorndorf,5682,,,48.80715,9.52631
Schortens-Heidmühle (Oldb),2646,,,53.542158,7.946367
Schrezheim,5686,,,48.951125,10.11788
Schrobenhausen,5687,,,48.5653354,11.259318
Schulzendorf (b Tegel),7734,,,52.613096,13.245929
Schwaan,5695,,,53.939188,12.117894
Schwabach,5696,,,49.326195,11.035351
Schwabach-Limbach,5697,,,49.3382141,11.0445803
Schwabhausen (b Dachau),5698,,,48.300517,11.364758
Schwabmünchen,5702,,,48.178688,10.768291
Schwabsberg,5703,,,48.92519,10.138893
Schwaig,5704,,,49.471494,11.200442
Schwaikheim,5707,,,48.86834,9.354943
Schwalbach Nord,8197,,,50.15986,8.534777
Schwalbach a Ts (Limes),5708,,,50.154354,8.52797
Schwallungen,5709,,,50.689385,10.346514
Schwalmstadt-Wiera,6740,,,50.881937,9.136421
Schwandorf,5710,,,49.3263803,12.103802
Schwanheide,5714,,,53.428156,10.689993
Schwante,5715,,,52.734683,13.091733
Schwarmstedt,5716,,,52.67888,9.624754
Schwarzenbach (Saale),5724,,,50.220374,11.935887
Schwarzenbach (b Pressath),5723,,,49.724702,11.992901
Schwarzenbek,5726,,,53.5038323,10.4847819
Schwarzenfeld (Oberpf),5731,,,49.3927507,12.1306363
Schwarzheide Ost,5733,,,51.473649,13.890799
Schwarzkollm,5735,,,51.443187,14.133566
Schwedt (Oder),5736,,,53.063069,14.290507
Schwedt (Oder) Mitte,7740,,,53.068323,14.271588
Schweich DB,5739,,,49.831062,6.740335
Schweighofen,7854,,,49.032686,7.999224
Schweikershain,5741,,,51.0377915,12.9557133
Schweinfurt Hbf,5742,,,50.035313,10.212919
Schweinfurt Stadt,5743,,,50.046808,10.244297
Schweinfurt-Mitte,4926,,,50.040173,10.228786
Schweinsburg-Culten,5745,,,50.78714,12.369588
Schweinsdorf,5746,,,49.4005991,10.226984
Schwelm,5749,,,51.290526,7.289681
Schwelm West,5750,,,51.285646,7.269619
Schwenningen (Bay),5751,,,48.65646,10.642895
Schwenningen (Neckar),5752,,,48.05977,8.535862
Schwerin Hbf,5755,,,53.634739,11.407455
Schwerin Industriepark,8372,,,53.5752636,11.4315158
Schwerin Mitte,5025,,,53.626911,11.405334
Schwerin Süd,5756,,,53.574787,11.377005
Schwerin-Görries,5758,,,53.609373,11.384935
Schwerin-Lankow,5760,,,53.656656,11.369536
Schwerin-Margaretenhof,5761,,,53.658552,11.360973
Schwerin-Warnitz,5759,,,53.6617,11.345565
Schwerin-Wüstmark,6961,,,53.584045,11.399627
Schwerte (Ruhr),5763,,,51.442281,7.55896
Schwerte-Ergste,1641,,,51.424705,7.577534
Schwetzingen,5766,,,49.383434,8.578679
Schwetzingen-Hirschacker,8260,,,49.4068,8.55634
Schwetzingen-Nordstadt,8261,,,49.3936,8.57267
Schwindegg,5768,,,48.273193,12.249699
Schwäbisch Gmünd,5699,,,48.801011,9.787795
Schwäbisch Hall,5700,,,49.10821,9.733359
Schwäbisch Hall-Hessental,5701,,,49.096732,9.767373
Schwörstadt,5770,,,47.591019,7.870328
Schöna,5635,,,50.875903,14.234719
Schönau (Hörsel),5636,,,50.94522,10.429779
Schönberg (Meckl),5639,,,53.8535107,10.9278774
Schönberg (Vogtl),5640,,,50.528427,11.961259
Schönborn (b Doberlug),5641,,,51.602008,13.468048
Schönebeck (Elbe),5645,,,52.018794,11.733157
Schönebeck (Elbe) Süd,5646,,,52.006752,11.737305
Schönebeck-Bad Salzelmen,5649,,,51.998364,11.723627
Schönebeck-Felgeleben,5647,,,52.000747,11.757148
Schönebeck-Frohse,5648,,,52.033917,11.707384
Schöneberg,558,,,52.479377,13.352068
Schöneck (Vogtl),5651,,,50.395988,12.343357
Schöneck (Vogtl) Ferienpark,8017,,,50.38957,12.347044
Schöneck-Büdesheim,955,,,50.214951,8.8436
Schöneck-Kilianstädten,3178,,,50.2017508,8.84048581
Schöneck-Oberdorfelden,4633,,,50.196149,8.823385
Schönefeld (bei Berlin),1821,,,52.391062,13.51271
Schönewörde,5656,,,52.628178,10.634899
Schönfließ,5659,,,52.665075,13.339419
Schönfließ Dorf,5660,,,52.437028,14.472814
Schöngeising,5662,,,48.14737,11.192051
Schönhausen (Elbe),5663,,,52.5909359,12.0400125
Schönhauser Allee,5665,,,52.5492,13.41546
Schönow (Uckermark),5670,,,53.184946,14.153814
Schönstedt,5671,,,51.120752,10.585823
Schönwald (Oberfr),5673,,,50.199055,12.096647
Schönwalde (Spreewald),5675,,,51.990797,13.777723
Schöppenstedt,5681,,,52.140692,10.772047
Schötmar,5684,,,52.069935,8.754951
Schülldorf,7282,,,54.298863,9.747804
Schüptitz,5692,,,50.7227608,12.0298684
Schüttorf,5693,,,52.31684,7.22061
Sebnitz (Sachs),5771,,,50.9758353,14.2721683
Sechshelden,5772,,,50.7489694,8.25276285
Seckach,5774,,,49.441157,9.338469
Seddin,5775,,,52.29184,12.985452
Sedlitz Ost,5776,,,51.553101,14.055252
Seebach (bei Mühlhausen),5777,,,51.170012,10.521193
Seebergen,5781,,,50.92927,10.792702
Seebrugg,5782,,,47.803516,8.191115
Seefeld (Mark),5783,,,52.618294,13.675987
Seefeld-Hechendorf,5784,,,48.04137,11.19873
Seeg,5785,,,47.655267,10.613981
Seegefeld,7743,,,52.55248,13.11681
Seehausen (Altm),5786,,,52.885643,11.743576
Seehausen (Uckermark),5788,,,53.221367,13.884201
Seeleiten-Berggeist,5789,,,47.670984,11.16583
Seelow (Mark),5793,,,52.538198,14.394413
Seelow-Gusow,2427,,,52.559303,14.351462
Seelze Pbf,5795,,,52.391675,9.594314
Seerhausen,5796,,,51.270271,13.240079
Seesen,5797,,,51.8870741,10.1735705
Seeshaupt,5798,,,47.822783,11.28703
Sehlem (Kr Wittlich),5800,,,49.906959,6.823421
Sehnde,5802,,,52.318075,9.962528
Seitschen,5809,,,51.153767,14.325332
Selb Nord,5810,,,50.178915,12.134605
Selb Stadt,5811,,,50.174216,12.126305
Selb-Plößberg,5812,,,50.188948,12.119884
Selbitz,5813,,,50.316476,11.748405
Seligenstadt (Hess),5815,,,50.04146,8.967472
Seligenstadt (b Würzburg),5814,,,49.85426,10.102454
Selm,5818,,,51.706644,7.453406
Selm-Beifang,5819,,,51.693672,7.454609
Seltendorf,5820,,,50.386897,11.064095
Senden,5822,,,48.324016,10.050502
Senden-Bösensell,800,,,51.90703,7.487687
Senftenberg,5823,,,51.5273491,14.0042156
Sennfeld,5826,,,49.378762,9.380518
Serrig,5829,,,49.577132,6.569981
Sersheim,5830,,,48.958916,9.018508
Seubersdorf,5831,,,49.167648,11.628123
Seulberg,5832,,,50.241906,8.646005
Seulbitz,5833,,,50.20982,11.868771
Seybothenreuth,5835,,,49.894417,11.705542
Siebeldingen-Birkweiler,5836,,,49.20927,8.042565
Siedlinghausen,5839,,,51.257761,8.473835
Siegburg/Bonn,5840,,,50.793915,7.203026
Siegelsdorf,5841,,,49.50635,10.875519
Siegen Hbf,5842,,,50.875939,8.016508
Siegen-Geisweid,2957,,,50.915581,8.014352
Siegen-Weidenau,5844,,,50.895966,8.029842
Sierksdorf,5846,,,54.068523,10.769108
Siersburg,5847,,,49.361696,6.665362
Siershahn,5848,,,50.4859377,7.7713117
Siglingen,5852,,,49.297435,9.305336
Sigmaringen,5853,,,48.086984,9.221851
Sigmaringendorf,8007,,,48.0688994,9.26072359
Silbach,5854,,,51.22367,8.481124
Silberhausen,5855,,,51.319425,10.34241
Simmelsdorf-Hüttenbach,5860,,,49.598459,11.341671
Sindelfingen,5863,,,48.703891,8.999075
Sindorf,5864,,,50.903707,6.681106
Singen (Hohentwiel),5865,,,47.7588801,8.84126902
Singen (Thür),5866,,,50.727804,11.067263
Singen Industriegebiet,7974,,,47.75945,8.872131
Singen Landesgartenschau,8005,,,47.760941,8.82711232
Singlis,5867,,,51.058605,9.323773
Sinn,5869,,,50.6497717,8.32512617
Sinsheim (Elsenz) Hbf,5870,,,49.250353,8.8751
Sinsheim Museum/Arena,7178,,,49.2413729,8.8998431
Sinzheim,7162,,,48.75988,8.158429
Sinzheim Nord,5794,,,48.770819,8.169792
Sinzig (Rhein),5871,,,50.5468464,7.25822389
Sinzing (b Regensburg),5872,,,48.990796,12.037653
Sipplingen,5873,,,47.795587,9.095524
Soest,5876,,,51.578419,8.104589
Sohl,5877,,,50.2756552,12.2824359
Sohland,5878,,,51.053738,14.431926
Solingen Grünewald,5778,,,51.163899,7.079004
Solingen Hbf,5882,,,51.160766,7.004187
Solingen Mitte,5414,,,51.16574,7.088716
Solingen Vogelpark,5881,,,51.166711,6.992398
Solingen-Schaberg,5883,,,51.163206,7.128182
Sollstedt,5888,,,51.413673,10.529848
Solms,5889,,,50.5456822,8.40658486
Solnhofen,5890,,,48.891987,10.993983
Solpke,5891,,,52.500416,11.294178
Soltau (Han),5892,,,52.983017,9.831109
Soltau (Han) Nord,5893,,,53.001364,9.861013
Soltendieck,8011,,,52.874209,10.761416
Sondern,5896,,,51.073085,7.842578
Sondernheim,5897,,,49.194981,8.360272
Sondershausen,5898,,,51.370054,10.849193
Sonneberg (Thür) Hbf,5904,,,50.355078,11.168848
Sonneberg (Thür) Nord,5901,,,50.365478,11.20755
Sonneberg (Thür) Ost,5902,,,50.352252,11.201293
Sonneberg (Thür) West,5903,,,50.368031,11.159071
Sonnenallee,7736,,,52.473101,13.455851
Sontheim (Schwab),5905,,,48.0118096,10.346939
Sontheim-Brenz,5906,,,48.559324,10.284863
Sonthofen,5907,,,47.5132841,10.2720934
Sontra,5908,,,51.072153,9.930934
Sottrum,5913,,,53.101242,9.25003
Spaichingen,5916,,,48.068987,8.740147
Spaichingen Mitte,8037,,,48.078502,8.730425
Spay,5917,,,50.255544,7.645473
Speicher,5920,,,49.929184,6.615911
Speikern,5921,,,49.528639,11.336992
Speyer Hbf,5923,,,49.324119,8.427949
Speyer Nord-West,1607,,,49.333592,8.419263
Spich,5924,,,50.826727,7.114916
Spiegelau,5925,,,48.917723,13.35926
Sponholz,5926,,,53.563854,13.366401
Spornitz,5927,,,53.412351,11.710976
Spremberg,5930,,,51.574757,14.397498
Sprendlingen (Rheinhess),5932,,,49.858947,7.981795
Springe,5933,,,52.21515,9.556238
Springpfuhl,5934,,,52.526348,13.53674
Sprötze,5935,,,53.309429,9.812245
St Egidien,5936,,,50.789568,12.622556
St. Alban,8123,,,47.964133,11.105359
St. Georgen (Schwarzw),5938,,,48.123813,8.341955
St. Goar,5939,,,50.150155,7.714587
St. Goarshausen,5940,,,50.1559423,7.71442473
St. Ilgen/Sandhausen,5941,,,49.341268,8.668715
St. Ingbert,5942,,,49.274763,7.110814
St. Koloman,5944,,,48.243747,11.882965
St. Mang,5945,,,47.708899,10.325539
St. Michaelisdonn,5949,,,53.98962,9.118006
St. Ottilien,5946,,,48.094544,11.04839
St. Thomas,5947,,,50.069788,6.601076
St. Wendel,5948,,,49.466952,7.165293
Stade,5950,,,53.596143,9.477008
Stadt Wehlen (Sachs),5952,,,50.953718,14.032242
Stadtallendorf,5953,,,50.8252082,9.0152961
Stadthagen,5954,,,52.332837,9.189426
Stadthausbrücke,5955,,,53.549465,9.984804
Stadtilm,5956,,,50.766956,11.070817
Stadtoldendorf,5958,,,51.881002,9.620519
Stadtroda,5960,,,50.868216,11.722792
Staffel,5962,,,50.3995116,8.04601684
Stahringen,5964,,,47.787663,8.976275
Stambach,8198,,,49.239171,7.456623
Stammbach,5966,,,50.154633,11.704894
Stapelburg,5967,,,51.900281,10.671721
Starnberg,5970,,,47.995963,11.34367
Starnberg-Nord,4750,,,48.005975,11.347386
Stauchitz,5972,,,51.242914,13.21192
Staudernheim,5973,,,49.780582,7.693103
Staufenberg-Speele,5919,,,51.377458,9.563559
Staßfurt,5971,,,51.851258,11.587898
Stederdorf (Kr Uelzen),5975,,,52.907428,10.592702
Stegenwaldhaus,5977,,,50.31626,11.796809
Steina,5980,,,51.103359,13.022657
Steinach (Baden),5982,,,48.298992,8.056469
Steinach (Thür),5983,,,50.432724,11.158644
Steinach (b Rothenburg o.d. Tauber),5981,,,49.453218,10.273535
Steinach Süd,6867,,,50.423051,11.166781
Steinalben,5984,,,49.3162405,7.65161276
Steinau (Straße),5986,,,50.314349,9.443162
Steinbach a Wald,5989,,,50.441648,11.382922
Steinbach-Hallenberg,5990,,,50.693163,10.558086
Steinebach,5991,,,48.061184,11.206812
Steinefrenz,5992,,,50.44842,7.938888
Steinen,5993,,,47.641604,7.741561
Steinfeld (Oldb),5995,,,52.592797,8.198151
